variant,run_label,iteration,event,dimension,objective,step_norm,interpretation
standard,round2_seed03_reach_x2,5,coordinate_accept,k1,0.03775724497372592,3.8846940157612257,reach_x2
standard,round2_seed03_reach_x2,6,coordinate_accept,k3_radps,0.03767737046544199,3.8846940157612257,reach_x2
standard,round2_seed03_reach_x2,7,coordinate_accept,speed_fade_mps,0.037677193067397495,3.8846940157612257,reach_x2
standard,round2_seed03_reach_x2,8,coordinate_accept,speed_fade_mps,0.03767615318560616,3.8846940157612257,reach_x2
standard,round2_seed03_reach_x2,9,coordinate_accept,speed_fade_mps,0.037675601044334525,3.8846940157612257,reach_x2
standard,round2_seed03_reach_x2,10,shrink,,0.037675601044334525,2.1365817086686745,reach_x2
standard,round2_seed03_reach_x2,11,coordinate_accept,k3_radps,0.03762637337073424,2.1365817086686745,reach_x2
standard,round2_seed03_reach_x2,12,coordinate_accept,speed_fade_mps,0.03761913406827902,2.1365817086686745,reach_x2
standard,round2_seed03_reach_x2,13,shrink,,0.03761913406827902,1.175119939767771,reach_x2
standard,round2_seed03_reach_x2,14,coordinate_accept,stribeck_speed_mps,0.0375928653553388,1.175119939767771,reach_x2
standard,round2_seed03_reach_x2,15,coordinate_accept,k3_radps,0.037585471342546396,1.175119939767771,reach_x2
standard,round2_seed03_reach_x2,16,coordinate_accept,speed_fade_mps,0.03758346717308402,1.175119939767771,reach_x2
standard,round2_seed03_reach_x2,17,shrink,,0.03758346717308402,0.6463159668722741,reach_x2
standard,round2_seed03_reach_x2,18,coordinate_accept,k3_radps,0.03757474734168446,0.6463159668722741,reach_x2
standard,round2_seed03_reach_x2,19,shrink,,0.03757474734168446,0.3554737817797508,reach_x2
standard,round2_seed03_reach_x2,20,coordinate_accept,stribeck_speed_mps,0.03757166204127853,0.3554737817797508,reach_x2
standard,round2_seed03_reach_x2,21,shrink,,0.03757166204127853,0.19551057997886295,reach_x2
standard,round2_seed03_reach_x2,22,coordinate_accept,k3_radps,0.03757165853295618,0.19551057997886295,reach_x2
standard,round2_seed03_reach_x2,23,coordinate_accept,speed_fade_mps,0.037571640427772196,0.19551057997886295,reach_x2
standard,round2_seed03_reach_x2,24,shrink,,0.037571640427772196,0.10753081898837465,reach_x2
standard,round2_seed03_reach_x2,25,coordinate_accept,k3_radps,0.03757136383057336,0.10753081898837465,reach_x2
standard,round2_seed03_reach_x2,26,coordinate_accept,stribeck_speed_mps,0.03757098179735227,0.10753081898837465,reach_x2
standard,round2_seed03_reach_x2,27,coordinate_accept,speed_fade_mps,0.03757091802006357,0.10753081898837465,reach_x2
standard,round2_seed03_reach_x2,28,shrink,,0.03757091802006357,0.05914195044360605,reach_x2
standard,round2_seed03_reach_x2,29,shrink,,0.03757091802006357,0.03252807274398334,reach_x2
standard,round2_seed03_reach_x2,30,coordinate_accept,stribeck_speed_mps,0.03757084327699949,0.03252807274398334,reach_x2
standard,round2_seed03_reach_x2,31,coordinate_accept,speed_fade_mps,0.037570838818900276,0.03252807274398334,reach_x2
standard,round2_seed03_reach_x2,32,shrink,,0.037570838818900276,0.017890440009190836,reach_x2
standard,round2_seed03_reach_x2,33,shrink,,0.037570838818900276,0.00983974200505496,reach_x2
standard,round2_seed03_reach_x2,34,coordinate_accept,k3_radps,0.03757082874524499,0.00983974200505496,reach_x2
standard,round2_seed03_reach_x2,35,shrink,,0.03757082874524499,0.005411858102780229,reach_x2
standard,round2_seed03_reach_x2,36,shrink,,0.03757082874524499,0.002976521956529126,reach_x2
standard,round2_seed04_reach_x2,0,coordinate_accept,delta_k,0.03786832306389244,3.8846940157612257,reach_x2
standard,round2_seed04_reach_x2,1,coordinate_accept,delta_k,0.03786832216674346,3.8846940157612257,reach_x2
standard,round2_seed04_reach_x2,2,coordinate_accept,k3_radps,0.03762258168182801,3.8846940157612257,reach_x2
standard,round2_seed04_reach_x2,3,shrink,,0.03762258168182801,2.1365817086686745,reach_x2
standard,round2_seed04_reach_x2,4,coordinate_accept,k3_radps,0.037609312108000066,2.1365817086686745,reach_x2
standard,round2_seed04_reach_x2,5,shrink,,0.037609312108000066,1.175119939767771,reach_x2
standard,round2_seed04_reach_x2,6,coordinate_accept,k3_radps,0.03759615192925777,1.175119939767771,reach_x2
standard,round2_seed04_reach_x2,7,coordinate_accept,speed_fade_mps,0.037592442480248525,1.175119939767771,reach_x2
standard,round2_seed04_reach_x2,8,coordinate_accept,stribeck_speed_mps,0.03758072868298275,1.175119939767771,reach_x2
standard,round2_seed04_reach_x2,9,shrink,,0.03758072868298275,0.6463159668722741,reach_x2
standard,round2_seed04_reach_x2,10,shrink,,0.03758072868298275,0.3554737817797508,reach_x2
standard,round2_seed04_reach_x2,11,shrink,,0.03758072868298275,0.19551057997886295,reach_x2
standard,round2_seed04_reach_x2,12,coordinate_accept,speed_fade_mps,0.03758063603316637,0.19551057997886295,reach_x2
standard,round2_seed04_reach_x2,13,coordinate_accept,k3_radps,0.03757721420984122,0.19551057997886295,reach_x2
standard,round2_seed04_reach_x2,14,shrink,,0.03757721420984122,0.10753081898837465,reach_x2
standard,round2_seed04_reach_x2,15,shrink,,0.03757721420984122,0.05914195044360605,reach_x2
standard,round2_seed04_reach_x2,16,shrink,,0.03757721420984122,0.03252807274398334,reach_x2
standard,round2_seed04_reach_x2,17,coordinate_accept,speed_fade_mps,0.0375772047615655,0.03252807274398334,reach_x2
standard,round2_seed04_reach_x2,18,shrink,,0.0375772047615655,0.017890440009190836,reach_x2
standard,round2_seed04_reach_x2,19,coordinate_accept,speed_fade_mps,0.03757720379538492,0.017890440009190836,reach_x2
standard,round2_seed04_reach_x2,20,shrink,,0.03757720379538492,0.00983974200505496,reach_x2
standard,round2_seed04_reach_x2,21,shrink,,0.03757720379538492,0.005411858102780229,reach_x2
standard,round2_seed04_reach_x2,22,shrink,,0.03757720379538492,0.002976521956529126,reach_x2
standard,round2_seed05_reach_x2,0,coordinate_accept,delta_k,0.037929919975731585,3.8846940157612257,reach_x2
standard,round2_seed05_reach_x2,1,coordinate_accept,delta_k,0.037929919860238116,3.8846940157612257,reach_x2
standard,round2_seed05_reach_x2,2,coordinate_accept,k1,0.0379298847246896,3.8846940157612257,reach_x2
standard,round2_seed05_reach_x2,3,coordinate_accept,k3_radps,0.03773914464983933,3.8846940157612257,reach_x2
standard,round2_seed05_reach_x2,4,coordinate_accept,delta_k,0.0377391444354567,3.8846940157612257,reach_x2
standard,round2_seed05_reach_x2,5,coordinate_accept,k1,0.037739067979811296,3.8846940157612257,reach_x2
standard,round2_seed05_reach_x2,6,coordinate_accept,k1,0.037739058553565366,3.8846940157612257,reach_x2
standard,round2_seed05_reach_x2,7,coordinate_accept,k1,0.037739057476914424,3.8846940157612257,reach_x2
standard,round2_seed05_reach_x2,8,coordinate_accept,speed_fade_mps,0.037732208311062373,3.8846940157612257,reach_x2
standard,round2_seed05_reach_x2,9,coordinate_accept,speed_fade_mps,0.03769317129256161,3.8846940157612257,reach_x2
standard,round2_seed05_reach_x2,10,coordinate_accept,speed_fade_mps,0.03762017514273298,3.8846940157612257,reach_x2
standard,round2_seed05_reach_x2,11,shrink,,0.03762017514273298,2.1365817086686745,reach_x2
standard,round2_seed05_reach_x2,12,coordinate_accept,k3_radps,0.03760635552402662,2.1365817086686745,reach_x2
standard,round2_seed05_reach_x2,13,coordinate_accept,speed_fade_mps,0.037596192444882784,2.1365817086686745,reach_x2
standard,round2_seed05_reach_x2,14,shrink,,0.037596192444882784,1.175119939767771,reach_x2
standard,round2_seed05_reach_x2,15,coordinate_accept,k3_radps,0.03759572609255563,1.175119939767771,reach_x2
standard,round2_seed05_reach_x2,16,coordinate_accept,stribeck_speed_mps,0.037588368082274275,1.175119939767771,reach_x2
standard,round2_seed05_reach_x2,17,shrink,,0.037588368082274275,0.6463159668722741,reach_x2
standard,round2_seed05_reach_x2,18,coordinate_accept,k3_radps,0.03757994158537335,0.6463159668722741,reach_x2
standard,round2_seed05_reach_x2,19,shrink,,0.03757994158537335,0.3554737817797508,reach_x2
standard,round2_seed05_reach_x2,20,coordinate_accept,speed_fade_mps,0.037579916136545106,0.3554737817797508,reach_x2
standard,round2_seed05_reach_x2,21,shrink,,0.037579916136545106,0.19551057997886295,reach_x2
standard,round2_seed05_reach_x2,22,coordinate_accept,stribeck_speed_mps,0.03757988752754318,0.19551057997886295,reach_x2
standard,round2_seed05_reach_x2,23,coordinate_accept,speed_fade_mps,0.03757982885276901,0.19551057997886295,reach_x2
standard,round2_seed05_reach_x2,24,coordinate_accept,stribeck_speed_mps,0.037579780218431794,0.19551057997886295,reach_x2
standard,round2_seed05_reach_x2,25,shrink,,0.037579780218431794,0.10753081898837465,reach_x2
standard,round2_seed05_reach_x2,26,coordinate_accept,stribeck_speed_mps,0.03757972629277697,0.10753081898837465,reach_x2
standard,round2_seed05_reach_x2,27,coordinate_accept,k3_radps,0.037579650435223814,0.10753081898837465,reach_x2
standard,round2_seed05_reach_x2,28,coordinate_accept,stribeck_speed_mps,0.03757963796806444,0.10753081898837465,reach_x2
standard,round2_seed05_reach_x2,29,shrink,,0.03757963796806444,0.05914195044360605,reach_x2
standard,round2_seed05_reach_x2,30,coordinate_accept,stribeck_speed_mps,0.037579621347909244,0.05914195044360605,reach_x2
standard,round2_seed05_reach_x2,31,coordinate_accept,k3_radps,0.03757960419513123,0.05914195044360605,reach_x2
standard,round2_seed05_reach_x2,32,coordinate_accept,speed_fade_mps,0.03757959994093675,0.05914195044360605,reach_x2
standard,round2_seed05_reach_x2,33,shrink,,0.03757959994093675,0.03252807274398334,reach_x2
standard,round2_seed05_reach_x2,34,coordinate_accept,k3_radps,0.03757958788826877,0.03252807274398334,reach_x2
standard,round2_seed05_reach_x2,35,coordinate_accept,speed_fade_mps,0.03757958605271404,0.03252807274398334,reach_x2
standard,round2_seed05_reach_x2,36,shrink,,0.03757958605271404,0.017890440009190836,reach_x2
standard,round2_seed05_reach_x2,37,coordinate_accept,speed_fade_mps,0.037579585819847675,0.017890440009190836,reach_x2
standard,round2_seed05_reach_x2,38,coordinate_accept,rel_weight,0.03757945140576301,0.017890440009190836,reach_x2
standard,round2_seed05_reach_x2,39,coordinate_accept,stribeck_speed_mps,0.03757943299491406,0.017890440009190836,reach_x2
standard,round2_seed05_reach_x2,40,coordinate_accept,stribeck_speed_mps,0.0375794199536797,0.017890440009190836,reach_x2
standard,round2_seed05_reach_x2,41,coordinate_accept,stribeck_speed_mps,0.03757941227344337,0.017890440009190836,reach_x2
standard,round2_seed05_reach_x2,42,coordinate_accept,stribeck_speed_mps,0.03757940994639758,0.017890440009190836,reach_x2
standard,round2_seed05_reach_x2,43,coordinate_accept,speed_fade_mps,0.037579406820518094,0.017890440009190836,reach_x2
standard,round2_seed05_reach_x2,44,coordinate_accept,speed_fade_mps,0.03757940671743034,0.017890440009190836,reach_x2
standard,round2_seed05_reach_x2,45,coordinate_accept,rel_weight,0.03757926717650634,0.017890440009190836,reach_x2
standard,round2_seed05_reach_x2,46,coordinate_accept,stribeck_speed_mps,0.03757925102874803,0.017890440009190836,reach_x2
standard,round2_seed05_reach_x2,47,coordinate_accept,stribeck_speed_mps,0.037579240290933145,0.017890440009190836,reach_x2
standard,round2_seed05_reach_x2,48,coordinate_accept,stribeck_speed_mps,0.03757923495395976,0.017890440009190836,reach_x2
standard,round2_seed05_reach_x2,49,coordinate_accept,k3_radps,0.03757922319435356,0.017890440009190836,reach_x2
standard,round2_seed05_reach_x2,50,coordinate_accept,speed_fade_mps,0.03757922223981684,0.017890440009190836,reach_x2
standard,round2_seed05_reach_x2,51,coordinate_accept,rel_weight,0.037579082305672716,0.017890440009190836,reach_x2
standard,round2_seed05_reach_x2,52,coordinate_accept,stribeck_speed_mps,0.03757906456368609,0.017890440009190836,reach_x2
standard,round2_seed05_reach_x2,53,coordinate_accept,stribeck_speed_mps,0.037579052242042076,0.017890440009190836,reach_x2
standard,round2_seed05_reach_x2,54,coordinate_accept,stribeck_speed_mps,0.03757904533076236,0.017890440009190836,reach_x2
standard,round2_seed05_reach_x2,55,coordinate_accept,stribeck_speed_mps,0.03757904382069987,0.017890440009190836,reach_x2
standard,round2_seed05_reach_x2,56,coordinate_accept,k3_radps,0.037579035847232226,0.017890440009190836,reach_x2
standard,round2_seed05_reach_x2,57,coordinate_accept,stribeck_speed_mps,0.03757903561934549,0.017890440009190836,reach_x2
standard,round2_seed05_reach_x2,58,coordinate_accept,speed_fade_mps,0.03757903395565683,0.017890440009190836,reach_x2
standard,round2_seed05_reach_x2,59,shrink,,0.03757903395565683,0.00983974200505496,reach_x2
standard,round2_seed05_reach_x2,60,coordinate_accept,stribeck_speed_mps,0.03757903377278345,0.00983974200505496,reach_x2
standard,round2_seed05_reach_x2,61,coordinate_accept,rel_weight,0.03757893974685393,0.00983974200505496,reach_x2
standard,round2_seed05_reach_x2,62,coordinate_accept,stribeck_speed_mps,0.03757893516558549,0.00983974200505496,reach_x2
standard,round2_seed05_reach_x2,63,coordinate_accept,stribeck_speed_mps,0.037578932216196674,0.00983974200505496,reach_x2
standard,round2_seed05_reach_x2,64,coordinate_accept,stribeck_speed_mps,0.03757893089715708,0.00983974200505496,reach_x2
standard,round2_seed05_reach_x2,65,coordinate_accept,k3_radps,0.03757892885230258,0.00983974200505496,reach_x2
standard,round2_seed05_reach_x2,66,coordinate_accept,speed_fade_mps,0.0375789283245278,0.00983974200505496,reach_x2
standard,round2_seed05_reach_x2,67,coordinate_accept,rel_weight,0.0375788338912037,0.00983974200505496,reach_x2
standard,round2_seed05_reach_x2,68,coordinate_accept,stribeck_speed_mps,0.0375788289302657,0.00983974200505496,reach_x2
standard,round2_seed05_reach_x2,69,coordinate_accept,stribeck_speed_mps,0.03757882560229804,0.00983974200505496,reach_x2
standard,round2_seed05_reach_x2,70,coordinate_accept,stribeck_speed_mps,0.03757882390570773,0.00983974200505496,reach_x2
standard,round2_seed05_reach_x2,71,coordinate_accept,k3_radps,0.03757882265224756,0.00983974200505496,reach_x2
standard,round2_seed05_reach_x2,72,coordinate_accept,speed_fade_mps,0.0375788219725024,0.00983974200505496,reach_x2
standard,round2_seed05_reach_x2,73,coordinate_accept,rel_weight,0.03757872701078774,0.00983974200505496,reach_x2
standard,round2_seed05_reach_x2,74,coordinate_accept,stribeck_speed_mps,0.03757872170788517,0.00983974200505496,reach_x2
standard,round2_seed05_reach_x2,75,coordinate_accept,stribeck_speed_mps,0.037578718038864235,0.00983974200505496,reach_x2
standard,round2_seed05_reach_x2,76,coordinate_accept,stribeck_speed_mps,0.03757871600207597,0.00983974200505496,reach_x2
standard,round2_seed05_reach_x2,77,coordinate_accept,stribeck_speed_mps,0.0375787155959484,0.00983974200505496,reach_x2
standard,round2_seed05_reach_x2,78,coordinate_accept,speed_fade_mps,0.03757871498591293,0.00983974200505496,reach_x2
standard,round2_seed05_reach_x2,79,shrink,,0.03757871498591293,0.005411858102780229,reach_x2
standard,round2_seed05_reach_x2,80,coordinate_accept,k3_radps,0.03757871444535415,0.005411858102780229,reach_x2
standard,round2_seed05_reach_x2,81,coordinate_accept,stribeck_speed_mps,0.0375787142031757,0.005411858102780229,reach_x2
standard,round2_seed05_reach_x2,82,coordinate_accept,rel_weight,0.03757865854311771,0.005411858102780229,reach_x2
standard,round2_seed05_reach_x2,83,coordinate_accept,stribeck_speed_mps,0.0375786569962788,0.005411858102780229,reach_x2
standard,round2_seed05_reach_x2,84,coordinate_accept,stribeck_speed_mps,0.037578655943117614,0.005411858102780229,reach_x2
standard,round2_seed05_reach_x2,85,coordinate_accept,stribeck_speed_mps,0.03757865538337005,0.005411858102780229,reach_x2
standard,round2_seed05_reach_x2,86,coordinate_accept,k3_radps,0.03757865497174143,0.005411858102780229,reach_x2
standard,round2_seed05_reach_x2,87,coordinate_accept,speed_fade_mps,0.03757865465753636,0.005411858102780229,reach_x2
standard,round2_seed05_reach_x2,88,coordinate_accept,rel_weight,0.037578598796127745,0.005411858102780229,reach_x2
standard,round2_seed05_reach_x2,89,coordinate_accept,stribeck_speed_mps,0.037578597160653975,0.005411858102780229,reach_x2
standard,round2_seed06_reach_x2,0,coordinate_accept,stribeck_speed_mps,0.03806763240186779,3.8846940157612257,reach_x2
standard,round2_seed06_reach_x2,1,coordinate_accept,delta_k,0.038067413363451895,3.8846940157612257,reach_x2
standard,round2_seed06_reach_x2,2,coordinate_accept,delta_k,0.03806739053670077,3.8846940157612257,reach_x2
standard,round2_seed06_reach_x2,3,coordinate_accept,delta_k,0.03806738803656528,3.8846940157612257,reach_x2
standard,round2_seed06_reach_x2,4,coordinate_accept,delta_k,0.038067387847539595,3.8846940157612257,reach_x2
standard,round2_seed06_reach_x2,5,coordinate_accept,k1,0.03806643415019273,3.8846940157612257,reach_x2
standard,round2_seed06_reach_x2,6,coordinate_accept,k3_radps,0.0378308555119372,3.8846940157612257,reach_x2
standard,round2_seed06_reach_x2,7,coordinate_accept,k1,0.03783055087445439,3.8846940157612257,reach_x2
standard,round2_seed06_reach_x2,8,coordinate_accept,k1,0.03783051382862697,3.8846940157612257,reach_x2
standard,round2_seed06_reach_x2,9,coordinate_accept,k1,0.03783050920851212,3.8846940157612257,reach_x2
standard,round2_seed06_reach_x2,10,coordinate_accept,k1,0.03783050886197434,3.8846940157612257,reach_x2
standard,round2_seed06_reach_x2,11,coordinate_accept,stribeck_speed_mps,0.03780050048004318,3.8846940157612257,reach_x2
standard,round2_seed06_reach_x2,12,coordinate_accept,speed_fade_mps,0.03775954652081353,3.8846940157612257,reach_x2
